CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,Cluster,Segment
15749,235,3,44534.3,18028,14844.76667,5,1,High-Value Loyal
15750,3,8,2463.05,1783,307.88125,214,1,High-Value Loyal
15752,40,7,2626.6,1960,375.2285714,236,1,High-Value Loyal
15753,305,1,79.2,144,79.2,1,0,At-Risk / Low-Value
15754,51,3,458.57,199,152.8566667,24,2,Regular / Growth
15755,10,6,2364.25,1427,394.0416667,127,1,High-Value Loyal
15756,61,4,528.01,241,132.0025,160,2,Regular / Growth
15757,66,2,714.42,491,357.21,43,2,Regular / Growth
15758,25,1,205.25,47,205.25,9,0,At-Risk / Low-Value
15759,218,3,253.04,60,84.34666667,5,0,At-Risk / Low-Value
15762,65,2,583.75,251,291.875,37,2,Regular / Growth
15763,32,2,1086.92,271,543.46,58,2,Regular / Growth
15764,88,6,3279.97,2050,546.6616667,150,1,High-Value Loyal
15766,64,1,315.06,170,315.06,11,0,At-Risk / Low-Value
15768,116,3,621.83,244,207.2766667,23,2,Regular / Growth
15769,7,26,56252.72,29672,2163.566154,26,1,High-Value Loyal
15773,6,1,635.68,311,635.68,10,2,Regular / Growth
15774,69,1,270.8,87,270.8,25,0,At-Risk / Low-Value
15775,245,1,104.9,68,104.9,7,0,At-Risk / Low-Value
15776,133,1,241.62,138,241.62,18,0,At-Risk / Low-Value
15777,241,4,1047.11,378,261.7775,18,2,Regular / Growth
15780,184,3,475.28,220,158.4266667,26,2,Regular / Growth
15781,25,3,345.46,180,115.1533333,20,0,At-Risk / Low-Value
15782,10,3,2614.74,864,871.58,34,1,High-Value Loyal
15783,11,1,246.3,212,246.3,14,2,Regular / Growth
15785,33,5,2328.97,1612,465.794,58,1,High-Value Loyal
15786,46,3,4919.0,3340,1639.666667,257,1,High-Value Loyal
15787,26,3,933.26,534,311.0866667,156,2,Regular / Growth
15789,358,1,351.3,438,351.3,25,2,Regular / Growth
15790,10,1,218.75,113,218.75,34,2,Regular / Growth
15791,44,2,1612.69,731,806.345,66,2,Regular / Growth
15793,15,3,965.61,553,321.87,6,2,Regular / Growth
15795,150,1,610.01,581,610.01,42,2,Regular / Growth
15796,1,8,2708.61,860,338.57625,70,1,High-Value Loyal
15797,113,4,2207.4,873,551.85,8,2,Regular / Growth
15799,76,3,884.14,955,294.7133333,94,2,Regular / Growth
15800,107,2,696.89,332,348.445,116,2,Regular / Growth
15801,46,3,1063.95,570,354.65,61,2,Regular / Growth
15802,143,1,451.42,1,451.42,1,0,At-Risk / Low-Value
15803,51,1,415.82,290,415.82,8,2,Regular / Growth
15804,1,13,4206.39,2565,323.5684615,170,1,High-Value Loyal
15805,23,17,5488.18,3367,322.8341176,220,1,High-Value Loyal
15806,46,3,784.58,602,261.5266667,24,2,Regular / Growth
15807,50,3,903.9,430,301.3,48,2,Regular / Growth
15808,306,4,3651.27,1305,912.8175,142,1,High-Value Loyal
15809,36,5,515.77,301,103.154,31,2,Regular / Growth
15810,79,4,1391.98,861,347.995,66,2,Regular / Growth
15811,22,6,2218.62,1071,369.77,117,1,High-Value Loyal
15812,107,5,1801.14,922,360.228,36,2,Regular / Growth
15813,208,2,1303.91,603,651.955,40,2,Regular / Growth
15814,17,4,1945.33,1271,486.3325,63,1,High-Value Loyal
15815,64,5,2100.6,1856,420.12,33,1,High-Value Loyal
15819,49,4,1905.45,1357,476.3625,96,1,High-Value Loyal
15820,320,1,206.98,128,206.98,17,0,At-Risk / Low-Value
15821,44,2,570.96,202,285.48,57,2,Regular / Growth
15822,3,2,885.47,375,442.735,28,2,Regular / Growth
15823,372,1,15.0,1,15.0,1,0,At-Risk / Low-Value
15825,172,1,532.94,220,532.94,20,2,Regular / Growth
15826,56,3,1654.31,963,551.4366667,64,2,Regular / Growth
15827,73,14,1836.09,882,131.1492857,72,1,High-Value Loyal
15829,99,2,636.14,996,318.07,44,2,Regular / Growth
15830,38,1,576.0,415,576.0,39,2,Regular / Growth
15831,58,3,794.64,1092,264.88,63,2,Regular / Growth
15832,254,1,836.79,465,836.79,54,2,Regular / Growth
15834,70,4,2225.15,961,556.2875,242,1,High-Value Loyal
15835,44,4,954.09,439,238.5225,47,2,Regular / Growth
15836,50,1,137.37,26,137.37,10,0,At-Risk / Low-Value
15837,65,1,391.98,189,391.98,24,2,Regular / Growth
15838,11,19,33643.08,18368,1770.688421,54,1,High-Value Loyal
15839,33,3,1048.49,675,349.4966667,56,2,Regular / Growth
15840,59,2,355.56,396,177.78,26,2,Regular / Growth
15841,73,4,1224.06,942,306.015,36,2,Regular / Growth
15843,304,1,118.95,27,118.95,8,0,At-Risk / Low-Value
15844,46,1,130.74,134,130.74,11,0,At-Risk / Low-Value
15845,18,8,3711.77,1926,463.97125,97,1,High-Value Loyal
15847,38,2,389.27,449,194.635,22,2,Regular / Growth
15850,19,2,234.88,298,117.44,87,2,Regular / Growth
15852,187,2,160.71,48,80.355,22,0,At-Risk / Low-Value
15853,52,1,110.8,135,110.8,29,0,At-Risk / Low-Value
15854,4,12,2969.12,926,247.4266667,105,1,High-Value Loyal
15855,137,5,712.24,470,142.448,59,2,Regular / Growth
15856,4,27,16143.64,10866,597.9125926,295,1,High-Value Loyal
15857,19,1,297.0,308,297.0,14,2,Regular / Growth
15858,16,5,1427.57,1163,285.514,145,1,High-Value Loyal
15860,41,8,965.16,437,120.645,105,2,Regular / Growth
15861,12,8,3146.92,2528,393.365,339,1,High-Value Loyal
15862,8,4,832.88,585,208.22,142,1,High-Value Loyal
15863,26,2,68.84,19,34.42,18,0,At-Risk / Low-Value
15864,22,6,1936.32,1192,322.72,16,1,High-Value Loyal
15865,41,3,895.13,368,298.3766667,37,2,Regular / Growth
15866,101,1,211.89,124,211.89,43,0,At-Risk / Low-Value
15867,5,15,3810.14,2052,254.0093333,302,1,High-Value Loyal
15869,277,2,149.64,175,74.82,13,0,At-Risk / Low-Value
15870,33,1,351.44,333,351.44,68,2,Regular / Growth
15872,15,2,316.25,187,158.125,101,2,Regular / Growth
15874,64,7,4405.88,2534,629.4114286,110,1,High-Value Loyal
15877,2,2,490.33,368,245.165,122,2,Regular / Growth
15880,369,1,329.03,202,329.03,95,2,Regular / Growth
15881,312,5,501.39,260,100.278,26,0,At-Risk / Low-Value
15882,199,4,516.36,276,129.09,23,2,Regular / Growth
15883,2,2,396.48,223,198.24,42,2,Regular / Growth
15885,93,3,379.35,111,126.45,18,0,At-Risk / Low-Value
15886,60,1,181.09,147,181.09,12,0,At-Risk / Low-Value
15888,81,1,168.31,76,168.31,11,0,At-Risk / Low-Value
15889,157,2,420.07,206,210.035,79,2,Regular / Growth
15891,227,1,511.68,418,511.68,60,2,Regular / Growth
15894,253,2,258.25,164,129.125,35,0,At-Risk / Low-Value
15895,150,1,179.17,94,179.17,11,0,At-Risk / Low-Value
15897,194,2,208.59,223,104.295,17,0,At-Risk / Low-Value
15898,1,5,1383.83,567,276.766,70,1,High-Value Loyal
15899,369,1,56.25,39,56.25,4,0,At-Risk / Low-Value
15900,24,1,337.28,216,337.28,44,2,Regular / Growth
15901,17,3,351.73,379,117.2433333,102,2,Regular / Growth
15903,10,7,5126.76,2410,732.3942857,46,1,High-Value Loyal
15904,8,1,164.68,84,164.68,30,0,At-Risk / Low-Value
15906,20,7,1567.69,544,223.9557143,113,1,High-Value Loyal
15907,4,3,882.72,478,294.24,175,1,High-Value Loyal
15909,174,1,191.94,98,191.94,7,0,At-Risk / Low-Value
15910,1,8,1228.88,1013,153.61,215,1,High-Value Loyal
15912,178,2,264.62,185,132.31,19,0,At-Risk / Low-Value
15916,16,8,1502.86,752,187.8575,124,1,High-Value Loyal
15917,248,1,123.1,42,123.1,12,0,At-Risk / Low-Value
15918,191,2,334.23,153,167.115,33,0,At-Risk / Low-Value
15919,20,2,525.69,385,262.845,103,2,Regular / Growth
15920,154,4,167.5,99,41.875,53,0,At-Risk / Low-Value
15921,173,1,323.03,162,323.03,24,2,Regular / Growth
15922,373,1,369.5,138,369.5,11,0,At-Risk / Low-Value
15923,373,1,127.08,122,127.08,21,0,At-Risk / Low-Value
15925,194,1,207.15,93,207.15,12,0,At-Risk / Low-Value
15930,67,1,426.63,139,426.63,21,2,Regular / Growth
15932,4,8,2495.87,2325,311.98375,93,1,High-Value Loyal
15933,21,3,1107.46,885,369.1533333,63,2,Regular / Growth
15935,239,2,416.86,115,208.43,12,0,At-Risk / Low-Value
15937,64,1,145.35,73,145.35,7,0,At-Risk / Low-Value
15938,112,5,404.58,240,80.916,13,0,At-Risk / Low-Value
15939,90,15,6115.01,4728,407.6673333,28,1,High-Value Loyal
15940,311,1,35.8,4,35.8,1,0,At-Risk / Low-Value
15942,134,1,337.44,232,337.44,14,2,Regular / Growth
15944,277,1,325.1,50,325.1,6,0,At-Risk / Low-Value
15945,365,1,181.0,52,181.0,2,0,At-Risk / Low-Value
15947,83,1,1708.24,898,1708.24,29,2,Regular / Growth
15948,8,2,955.24,567,477.62,51,2,Regular / Growth
15949,17,2,364.72,284,182.36,12,2,Regular / Growth
15950,32,4,1744.71,719,436.1775,86,1,High-Value Loyal
15951,9,2,708.22,313,354.11,36,2,Regular / Growth
15952,34,4,781.91,391,195.4775,65,2,Regular / Growth
15953,15,8,1657.28,891,207.16,63,1,High-Value Loyal
15955,24,14,4416.26,2135,315.4471429,137,1,High-Value Loyal
15957,32,1,428.89,211,428.89,40,2,Regular / Growth
15958,74,1,104.35,33,104.35,7,0,At-Risk / Low-Value
15963,20,2,470.76,298,235.38,26,2,Regular / Growth
15965,17,4,808.87,434,202.2175,88,2,Regular / Growth
15967,23,2,397.68,205,198.84,73,2,Regular / Growth
15969,3,3,666.1,124,222.0333333,20,2,Regular / Growth
15970,304,1,314.1,116,314.1,11,0,At-Risk / Low-Value
15971,18,12,4199.85,1717,349.9875,10,1,High-Value Loyal
15973,367,1,307.82,106,307.82,4,0,At-Risk / Low-Value
15974,39,7,3442.15,2262,491.7357143,141,1,High-Value Loyal
15975,84,1,371.01,243,371.01,24,2,Regular / Growth
15976,165,2,427.64,275,213.82,83,2,Regular / Growth
15977,17,2,1054.73,1016,527.365,48,2,Regular / Growth
15978,77,1,1098.78,888,1098.78,49,2,Regular / Growth
15980,89,3,2398.86,1560,799.62,40,2,Regular / Growth
15981,25,8,3408.48,1866,426.06,53,1,High-Value Loyal
15983,22,4,1465.12,886,366.28,82,1,High-Value Loyal
15984,3,10,2780.63,1815,278.063,217,1,High-Value Loyal
15985,123,2,1142.42,1086,571.21,29,2,Regular / Growth
15986,30,1,168.12,268,168.12,14,0,At-Risk / Low-Value
15987,12,7,1432.77,1533,204.6814286,110,1,High-Value Loyal
15988,19,1,156.78,180,156.78,26,0,At-Risk / Low-Value
15990,44,2,792.11,443,396.055,52,2,Regular / Growth
15992,4,1,41.99,17,41.99,3,0,At-Risk / Low-Value
15993,9,7,2777.67,2037,396.81,335,1,High-Value Loyal
15994,55,1,414.27,173,414.27,31,2,Regular / Growth
15996,88,6,1032.58,380,172.0966667,103,2,Regular / Growth
15998,37,5,3080.22,2032,616.044,370,1,High-Value Loyal
16000,3,3,12393.7,5110,4131.233333,9,1,High-Value Loyal
16003,30,5,2735.37,1185,547.074,82,1,High-Value Loyal
16005,12,4,578.71,280,144.6775,173,2,Regular / Growth
16006,211,1,101.4,84,101.4,8,0,At-Risk / Low-Value
16007,48,4,1693.81,1388,423.4525,221,1,High-Value Loyal
16008,24,3,478.78,323,159.5933333,29,2,Regular / Growth
16009,22,4,972.11,366,243.0275,68,2,Regular / Growth
16010,246,3,392.4,202,130.8,62,2,Regular / Growth
16011,8,16,3352.96,2035,209.56,99,1,High-Value Loyal
16012,35,3,1415.29,799,471.7633333,87,2,Regular / Growth
16013,4,47,37130.6,15536,790.012766,30,1,High-Value Loyal
16014,38,3,646.83,258,215.61,123,2,Regular / Growth
16015,4,3,704.55,907,234.85,146,1,High-Value Loyal
16016,3,8,1465.51,602,183.18875,156,1,High-Value Loyal
16017,47,1,211.88,102,211.88,26,0,At-Risk / Low-Value
16018,39,2,408.9,190,204.45,26,2,Regular / Growth
16019,47,9,3786.24,1733,420.6933333,133,1,High-Value Loyal
16020,17,3,851.01,487,283.67,42,2,Regular / Growth
16022,260,1,602.63,255,602.63,68,2,Regular / Growth
16023,46,3,719.81,358,239.9366667,90,2,Regular / Growth
16024,12,1,251.03,397,251.03,61,2,Regular / Growth
16025,30,1,439.66,338,439.66,28,2,Regular / Growth
16026,43,1,236.09,243,236.09,30,2,Regular / Growth
16027,92,6,934.62,1147,155.77,11,2,Regular / Growth
16029,39,63,80850.84,40108,1283.346667,44,1,High-Value Loyal
16030,310,1,331.24,283,331.24,28,2,Regular / Growth
16031,92,2,547.9,421,273.95,91,2,Regular / Growth
16033,6,20,8778.82,3529,438.941,538,1,High-Value Loyal
16034,196,3,437.7,242,145.9,18,0,At-Risk / Low-Value
16036,87,2,758.92,716,379.46,55,2,Regular / Growth
16037,270,3,855.02,428,285.0066667,37,2,Regular / Growth
16038,8,3,471.78,244,157.26,24,2,Regular / Growth
16040,65,3,1313.55,684,437.85,57,2,Regular / Growth
16041,31,3,3166.4,1584,1055.466667,6,2,Regular / Growth
16042,22,5,1177.47,743,235.494,68,2,Regular / Growth
16043,38,4,773.99,503,193.4975,30,2,Regular / Growth
16045,120,4,1340.7,897,335.175,71,2,Regular / Growth
16048,373,2,256.44,144,128.22,8,0,At-Risk / Low-Value
16049,40,3,1074.81,763,358.27,248,2,Regular / Growth
16050,174,1,137.9,278,137.9,10,0,At-Risk / Low-Value
16052,54,1,362.06,282,362.06,34,2,Regular / Growth
16053,33,2,1511.95,1793,755.975,81,2,Regular / Growth
16054,145,1,783.9,380,783.9,70,2,Regular / Growth
16055,221,1,134.8,22,134.8,8,0,At-Risk / Low-Value
16056,45,1,650.75,345,650.75,66,2,Regular / Growth
16057,16,7,2263.12,863,323.3028571,109,1,High-Value Loyal
16059,66,6,1453.16,641,242.1933333,126,1,High-Value Loyal
16062,10,4,1153.62,800,288.405,50,2,Regular / Growth
16063,260,1,335.32,262,335.32,23,2,Regular / Growth
16065,365,1,367.14,228,367.14,71,2,Regular / Growth
16066,17,5,1521.04,935,304.208,77,1,High-Value Loyal
16070,22,2,852.15,457,426.075,32,2,Regular / Growth
16071,45,1,326.24,180,326.24,21,2,Regular / Growth
16072,288,1,584.32,140,584.32,23,2,Regular / Growth
16073,297,1,122.4,48,122.4,1,0,At-Risk / Low-Value
16076,3,10,2234.73,1435,223.473,71,1,High-Value Loyal
16078,284,1,79.2,16,79.2,1,0,At-Risk / Low-Value
16079,17,3,1352.0,864,450.6666667,18,2,Regular / Growth
16080,82,2,217.16,128,108.58,10,0,At-Risk / Low-Value
16081,56,5,2799.42,1473,559.884,175,1,High-Value Loyal
16083,101,2,1317.62,908,658.81,31,2,Regular / Growth
16084,299,1,436.18,216,436.18,38,2,Regular / Growth
16085,23,5,981.51,636,196.302,123,1,High-Value Loyal
16086,59,5,1121.39,511,224.278,24,2,Regular / Growth
16091,155,2,315.06,154,157.53,16,0,At-Risk / Low-Value
16092,115,3,817.86,628,272.62,37,2,Regular / Growth
16093,107,1,17.0,20,17.0,1,0,At-Risk / Low-Value
16094,12,4,1078.23,647,269.5575,48,2,Regular / Growth
16096,264,1,320.62,155,320.62,12,0,At-Risk / Low-Value
16097,240,1,185.05,87,185.05,10,0,At-Risk / Low-Value
16098,88,7,2005.63,613,286.5185714,34,2,Regular / Growth
16099,50,3,731.9,434,243.9666667,29,2,Regular / Growth
16101,71,1,1290.7,757,1290.7,76,2,Regular / Growth
16102,42,3,1842.14,942,614.0466667,41,2,Regular / Growth
16103,7,6,1429.64,558,238.2733333,30,1,High-Value Loyal
16104,62,1,298.21,122,298.21,28,2,Regular / Growth
16105,249,1,336.96,330,336.96,13,2,Regular / Growth
16106,66,1,108.38,74,108.38,6,0,At-Risk / Low-Value
16107,18,7,3204.16,1176,457.7371429,16,1,High-Value Loyal
16108,85,1,842.5,615,842.5,48,2,Regular / Growth
16109,219,2,611.88,612,305.94,18,2,Regular / Growth
16110,45,3,1320.95,720,440.3166667,283,1,High-Value Loyal
16112,143,4,195.74,574,48.935,15,0,At-Risk / Low-Value
16113,183,1,161.38,176,161.38,30,0,At-Risk / Low-Value
16114,171,1,135.75,43,135.75,8,0,At-Risk / Low-Value
16115,10,8,1660.88,994,207.61,169,1,High-Value Loyal
16116,212,1,612.78,248,612.78,34,2,Regular / Growth
16117,190,1,232.21,130,232.21,30,0,At-Risk / Low-Value
16119,8,2,423.36,240,211.68,14,2,Regular / Growth
16120,59,4,1309.14,878,327.285,26,2,Regular / Growth
16121,57,2,854.66,576,427.33,170,2,Regular / Growth
16122,73,4,684.42,1128,171.105,26,2,Regular / Growth
16123,52,1,307.78,170,307.78,16,2,Regular / Growth
16124,317,1,249.0,48,249.0,11,0,At-Risk / Low-Value
16125,367,1,289.35,124,289.35,13,0,At-Risk / Low-Value
16126,29,4,6287.77,2125,1571.9425,57,1,High-Value Loyal
16127,39,1,656.25,323,656.25,40,2,Regular / Growth
16128,18,5,1880.22,988,376.044,76,1,High-Value Loyal
16131,52,6,3506.54,1802,584.4233333,55,1,High-Value Loyal
16133,4,33,14589.04,8887,442.0921212,219,1,High-Value Loyal
16134,22,2,618.09,371,309.045,34,2,Regular / Growth
16135,263,1,517.55,209,517.55,21,2,Regular / Growth
16136,60,3,709.38,440,236.46,35,2,Regular / Growth
16139,19,3,635.41,330,211.8033333,25,2,Regular / Growth
16140,66,2,725.18,730,362.59,32,2,Regular / Growth
16141,88,1,620.4,238,620.4,30,2,Regular / Growth
16142,250,1,535.34,422,535.34,37,2,Regular / Growth
16143,3,6,2424.94,919,404.1566667,75,1,High-Value Loyal
16144,247,1,175.2,16,175.2,1,0,At-Risk / Low-Value
16145,9,11,3799.49,3123,345.4081818,134,1,High-Value Loyal
16146,157,3,734.13,427,244.71,26,2,Regular / Growth
16147,134,1,375.0,246,375.0,22,2,Regular / Growth
16148,296,1,76.32,72,76.32,1,0,At-Risk / Low-Value
16149,5,2,280.52,308,140.26,18,2,Regular / Growth
16150,43,5,2053.02,1047,410.604,91,1,High-Value Loyal
16152,269,1,1829.04,642,1829.04,29,2,Regular / Growth
16153,50,5,1824.23,1073,364.846,78,1,High-Value Loyal
16156,9,9,3092.04,1273,343.56,108,1,High-Value Loyal
16157,16,3,656.69,347,218.8966667,12,2,Regular / Growth
16159,282,1,348.2,236,348.2,14,0,At-Risk / Low-Value
16160,65,2,1025.44,1162,512.72,20,2,Regular / Growth
16161,2,19,5533.67,2583,291.2457895,286,1,High-Value Loyal
16162,252,1,37.4,4,37.4,2,0,At-Risk / Low-Value
16163,232,2,856.6,192,428.3,5,2,Regular / Growth
16164,17,3,822.48,433,274.16,27,2,Regular / Growth
16168,11,27,3787.6,1892,140.2814815,57,1,High-Value Loyal
16169,8,4,1822.97,1325,455.7425,71,1,High-Value Loyal
16170,51,6,1885.05,1770,314.175,106,1,High-Value Loyal
16171,59,1,73.2,24,73.2,3,0,At-Risk / Low-Value
16172,95,5,1140.21,787,228.042,52,2,Regular / Growth
16173,16,6,1418.32,575,236.3866667,70,1,High-Value Loyal
16174,126,3,1009.55,651,336.5166667,19,2,Regular / Growth
16175,94,4,1037.59,533,259.3975,45,2,Regular / Growth
16177,50,1,331.95,95,331.95,15,0,At-Risk / Low-Value
16178,138,1,197.9,94,197.9,8,0,At-Risk / Low-Value
16179,61,1,215.83,99,215.83,11,0,At-Risk / Low-Value
16180,100,8,10254.18,5867,1281.7725,90,1,High-Value Loyal
16181,73,1,305.54,152,305.54,11,0,At-Risk / Low-Value
16182,72,4,6617.65,3791,1654.4125,17,1,High-Value Loyal
16183,67,1,338.71,113,338.71,15,0,At-Risk / Low-Value
16184,64,6,1158.79,561,193.1316667,26,2,Regular / Growth
16185,17,2,529.41,260,264.705,31,2,Regular / Growth
16186,23,12,4006.94,3020,333.9116667,87,1,High-Value Loyal
16187,32,15,6911.44,5048,460.7626667,160,1,High-Value Loyal
16188,45,4,981.86,782,245.465,65,2,Regular / Growth
16189,16,2,215.48,134,107.74,9,0,At-Risk / Low-Value
16190,40,1,215.08,88,215.08,6,0,At-Risk / Low-Value
16191,3,13,5180.52,3351,398.5015385,65,1,High-Value Loyal
16193,237,1,314.45,219,314.45,19,0,At-Risk / Low-Value
16198,75,1,400.681,129,400.681,15,2,Regular / Growth
16200,4,2,1068.87,516,534.435,149,1,High-Value Loyal
16201,3,4,1863.47,1286,465.8675,74,1,High-Value Loyal
16202,361,1,365.27,191,365.27,18,0,At-Risk / Low-Value
16203,59,4,592.9,262,148.225,27,2,Regular / Growth
16204,23,1,384.18,218,384.18,45,2,Regular / Growth
16205,31,4,757.63,516,189.4075,73,2,Regular / Growth
16206,55,4,537.06,272,134.265,52,2,Regular / Growth
16207,25,1,394.38,140,394.38,19,2,Regular / Growth
16208,45,2,664.26,333,332.13,61,2,Regular / Growth
16209,89,5,2262.62,1179,452.524,37,2,Regular / Growth
16210,2,18,21086.3,7559,1171.461111,74,1,High-Value Loyal
16211,89,1,547.02,154,547.02,23,2,Regular / Growth
16212,19,2,690.34,244,345.17,40,2,Regular / Growth
16213,79,1,159.0,48,159.0,6,0,At-Risk / Low-Value
16214,171,3,1062.75,420,354.25,36,2,Regular / Growth
16215,81,1,242.35,104,242.35,14,0,At-Risk / Low-Value
16216,267,1,914.93,254,914.93,37,2,Regular / Growth
16217,235,2,304.25,91,152.125,13,0,At-Risk / Low-Value
16218,30,7,3084.68,2088,440.6685714,56,1,High-Value Loyal
16221,37,3,860.86,714,286.9533333,90,2,Regular / Growth
16222,318,1,773.55,325,773.55,120,2,Regular / Growth
16224,57,4,1295.3,1116,323.825,90,2,Regular / Growth
16225,45,5,1096.32,493,219.264,109,2,Regular / Growth
16226,203,3,255.12,192,85.04,6,0,At-Risk / Low-Value
16227,225,1,314.22,90,314.22,6,0,At-Risk / Low-Value
16229,87,2,1010.6,318,505.3,46,2,Regular / Growth
16230,190,2,542.03,365,271.015,32,2,Regular / Growth
16232,44,4,990.88,550,247.72,24,2,Regular / Growth
16233,71,3,536.68,174,178.8933333,22,2,Regular / Growth
16235,41,5,867.31,330,173.462,42,2,Regular / Growth
16236,78,1,432.2,184,432.2,20,2,Regular / Growth
16239,57,2,414.2,228,207.1,18,2,Regular / Growth
16240,24,2,3718.8,1641,1859.4,126,1,High-Value Loyal
16241,10,13,2590.31,1443,199.2546154,347,1,High-Value Loyal
16242,8,7,3579.86,1969,511.4085714,184,1,High-Value Loyal
16243,34,2,409.1,110,204.55,49,2,Regular / Growth
16244,212,2,1522.75,855,761.375,88,2,Regular / Growth
16245,24,3,1413.66,1014,471.22,80,2,Regular / Growth
16247,170,1,114.56,182,114.56,16,0,At-Risk / Low-Value
16248,62,1,152.94,78,152.94,7,0,At-Risk / Low-Value
16249,53,5,1800.07,950,360.014,67,1,High-Value Loyal
16250,261,2,389.44,208,194.72,22,0,At-Risk / Low-Value
16253,67,2,3683.86,3233,1841.93,114,1,High-Value Loyal
16255,17,8,2619.91,1767,327.48875,146,1,High-Value Loyal
16256,267,1,752.43,581,752.43,13,2,Regular / Growth
16257,177,1,46.95,2,46.95,2,0,At-Risk / Low-Value
16258,45,5,5203.51,2994,1040.702,111,1,High-Value Loyal
16260,51,1,1035.45,311,1035.45,18,2,Regular / Growth
16261,17,4,728.54,301,182.135,98,2,Regular / Growth
16265,9,9,5447.0,2646,605.2222222,164,1,High-Value Loyal
16266,74,7,861.89,398,123.1271429,44,2,Regular / Growth
16268,71,2,667.65,533,333.825,45,2,Regular / Growth
16270,353,1,1141.24,688,1141.24,54,2,Regular / Growth
16271,3,5,1404.64,1024,280.928,89,1,High-Value Loyal
16272,117,1,411.7,224,411.7,25,2,Regular / Growth
16274,373,1,351.75,153,351.75,64,2,Regular / Growth
16275,197,1,559.87,336,559.87,33,2,Regular / Growth
16276,177,1,810.6,420,810.6,6,2,Regular / Growth
16278,100,1,566.38,114,566.38,23,2,Regular / Growth
16279,21,3,1502.78,1046,500.9266667,102,1,High-Value Loyal
16281,72,1,2062.06,934,2062.06,17,2,Regular / Growth
16282,340,1,168.3,114,168.3,11,0,At-Risk / Low-Value
16283,6,5,1570.81,1236,314.162,117,1,High-Value Loyal
16284,31,2,812.68,535,406.34,87,2,Regular / Growth
16287,170,1,142.5,298,142.5,8,0,At-Risk / Low-Value
16292,122,1,302.25,191,302.25,17,0,At-Risk / Low-Value
16293,22,10,2248.99,982,224.899,102,1,High-Value Loyal
16295,10,4,1328.55,841,332.1375,70,1,High-Value Loyal
16297,269,1,301.9,206,301.9,20,0,At-Risk / Low-Value
16298,23,3,598.2,198,199.4,22,2,Regular / Growth
16302,127,1,233.22,158,233.22,11,0,At-Risk / Low-Value
16303,26,3,5360.63,2659,1786.876667,119,1,High-Value Loyal
16305,139,1,361.22,256,361.22,22,2,Regular / Growth
16306,214,6,632.27,487,105.3783333,36,2,Regular / Growth
